transaction_id,customer_id,payment_date,amount,plan_type
2547,1551,2024-03-21,49.84,Enterprise
2548,756,2024-04-13,49.65,Enterprise
2549,1433,2024-11-20,11.88,Basic
2550,1226,2024-10-15,21.139999999999997,Premium
2551,66,2024-03-07,50.22,Enterprise
2552,94,2024-02-27,8.05,Basic
2553,171,2023-12-08,10.290000000000001,Basic
2554,1352,2024-10-03,18.29,Premium
2555,202,2024-02-19,20.939999999999998,Premium
2556,502,2024-05-01,21.59,Premium
2557,1275,2024-07-26,11.540000000000001,Basic
2558,1264,2024-05-05,11.55,Basic
2559,1483,2024-06-02,9.09,Basic
2560,1832,2024-07-01,21.18,Premium
2561,1081,2024-09-03,50.190000000000005,Enterprise
2562,1771,2024-04-21,11.93,Basic
2563,202,2024-09-13,49.230000000000004,Enterprise
2564,1656,2024-03-31,20.38,Premium
2565,563,2024-10-11,19.299999999999997,Premium
2566,378,2024-06-18,8.55,Basic
2567,581,2024-11-21,19.83,Premium
2568,1537,2023-11-27,50.2,Enterprise
2569,380,2024-01-15,21.52,Premium
2570,1665,2024-03-29,19.419999999999998,Premium
2571,1122,2024-03-29,19.22,Premium
2572,859,2024-09-19,51.31,Enterprise
2573,1374,2024-02-15,50.71,Enterprise
2574,910,2024-07-14,49.980000000000004,Enterprise
2575,1982,2024-01-25,21.689999999999998,Premium
2576,1897,2024-03-02,49.080000000000005,Enterprise
2577,57,2024-04-15,8.99,Basic
2578,521,2024-04-08,49.97,Enterprise
2579,768,2024-07-18,10.77,Basic
2580,1275,2024-01-30,48.79,Enterprise
2581,1547,2024-08-22,50.21,Enterprise
2582,1198,2024-02-09,50.65,Enterprise
2583,1679,2024-02-22,10.85,Basic
2584,1190,2023-12-29,9.08,Basic
2585,1229,2023-12-07,51.39,Enterprise
2586,1177,2024-05-09,21.83,Premium
2587,286,2024-02-10,50.18,Enterprise
2588,866,2024-03-19,18.43,Premium
2589,1230,2024-06-09,50.620000000000005,Enterprise
2590,579,2024-06-27,18.13,Premium
2591,336,2024-10-08,20.029999999999998,Premium
2592,1762,2024-10-21,21.029999999999998,Premium
2593,1892,2024-03-21,50.21,Enterprise
2594,1431,2024-05-13,18.45,Premium
2595,1770,2024-10-09,10.620000000000001,Basic
2596,559,2024-11-12,48.14,Enterprise
2597,501,2024-04-09,9.41,Basic
2598,1274,2024-07-17,18.34,Premium
2599,1061,2024-08-30,19.91,Premium
2600,1000,2024-01-03,11.44,Basic
2601,949,2023-12-19,8.63,Basic
2602,293,2024-07-17,50.050000000000004,Enterprise
2603,618,2024-04-27,18.08,Premium
2604,1721,2024-03-26,51.97,Enterprise
2605,118,2024-03-23,51.120000000000005,Enterprise
2606,1186,2024-04-28,21.689999999999998,Premium
2607,784,2024-10-10,19.58,Premium
2608,697,2024-01-11,20.619999999999997,Premium
2609,1799,2024-01-12,10.290000000000001,Basic
2610,843,2024-11-02,20.849999999999998,Premium
2611,935,2024-02-19,51.550000000000004,Enterprise
2612,693,2023-12-05,18.029999999999998,Premium
2613,1330,2023-12-12,10.49,Basic
2614,844,2024-10-09,19.7,Premium
2615,1629,2024-06-27,50.4,Enterprise
2616,126,2024-11-17,8.17,Basic
2617,633,2024-09-24,48.42,Enterprise
2618,427,2024-05-23,18.56,Premium
2619,1867,2024-09-03,49.56,Enterprise
2620,316,2024-04-26,9.91,Basic
2621,316,2023-11-25,10.34,Basic
2622,1286,2024-06-20,9.47,Basic
2623,1999,2024-01-08,20.979999999999997,Premium
2624,1937,2024-07-04,48.07,Enterprise
2625,1566,2024-01-24,21.77,Premium
2626,1108,2024-10-12,18.27,Premium
2627,1455,2024-03-03,20.24,Premium
2628,565,2024-04-02,19.0,Premium
2629,1949,2024-04-18,10.81,Basic
2630,23,2024-11-04,19.97,Premium
2631,88,2024-09-25,20.689999999999998,Premium
2632,1604,2024-09-29,10.450000000000001,Basic
2633,953,2024-09-18,48.88,Enterprise
2634,270,2023-12-20,19.65,Premium
2635,236,2024-05-17,9.02,Basic
2636,127,2024-03-21,48.35,Enterprise
2637,298,2024-05-27,51.04,Enterprise
2638,1730,2024-03-13,21.77,Premium
2639,812,2024-11-21,49.29,Enterprise
2640,1546,2024-08-19,51.010000000000005,Enterprise
2641,742,2024-10-30,8.34,Basic
2642,579,2024-09-24,9.46,Basic
2643,1786,2024-01-01,21.27,Premium
2644,1733,2024-05-22,51.370000000000005,Enterprise
2645,129,2024-10-07,20.02,Premium
2646,1350,2024-10-23,9.94,Basic
2647,1269,2023-12-29,48.35,Enterprise
2648,212,2024-03-27,20.189999999999998,Premium
2649,518,2024-04-23,21.9,Premium
2650,506,2024-02-16,18.759999999999998,Premium
2651,889,2024-03-14,50.86,Enterprise
2652,1113,2024-06-28,10.36,Basic
2653,1579,2024-01-25,48.04,Enterprise
2654,1188,2024-05-08,9.89,Basic
2655,549,2024-05-01,18.04,Premium
2656,1380,2024-08-14,9.58,Basic
2657,521,2023-11-30,51.77,Enterprise
2658,22,2023-12-15,20.5,Premium
2659,1659,2024-08-15,49.2,Enterprise
2660,1028,2024-06-15,10.25,Basic
2661,630,2024-04-30,8.83,Basic
2662,895,2024-02-13,50.5,Enterprise
2663,1517,2024-07-19,20.669999999999998,Premium
2664,278,2024-02-22,51.4,Enterprise
2665,20,2024-06-14,49.760000000000005,Enterprise
2666,1161,2024-02-23,11.280000000000001,Basic
2667,1912,2024-08-05,21.45,Premium
2668,1145,2023-12-05,21.31,Premium
2669,1462,2024-02-22,21.25,Premium
2670,543,2023-12-23,19.83,Premium
2671,1321,2024-08-14,20.86,Premium
2672,562,2024-02-21,18.779999999999998,Premium
2673,1412,2024-03-08,50.690000000000005,Enterprise
2674,695,2024-04-02,48.85,Enterprise
2675,1516,2024-03-14,19.13,Premium
2676,1545,2024-11-22,21.27,Premium
2677,36,2024-07-13,21.509999999999998,Premium
2678,1996,2023-12-06,50.25,Enterprise
2679,80,2024-10-07,9.67,Basic
2680,943,2024-09-09,20.869999999999997,Premium
2681,894,2024-02-28,11.21,Basic
2682,119,2024-05-30,51.2,Enterprise
2683,299,2024-07-01,51.74,Enterprise
2684,362,2024-10-11,18.099999999999998,Premium
2685,1133,2024-02-17,20.419999999999998,Premium
2686,1711,2024-05-23,51.61,Enterprise
2687,983,2024-01-08,8.81,Basic
2688,596,2024-08-27,51.04,Enterprise
2689,1500,2024-10-24,49.010000000000005,Enterprise
2690,1561,2024-08-24,9.32,Basic
2691,1440,2024-08-29,19.049999999999997,Premium
2692,530,2023-12-28,10.4,Basic
2693,601,2024-07-23,8.16,Basic
2694,188,2024-05-31,9.55,Basic
2695,878,2024-01-10,19.99,Premium
2696,137,2024-03-18,49.34,Enterprise
2697,1542,2024-11-20,51.800000000000004,Enterprise
2698,537,2024-03-21,11.870000000000001,Basic
2699,1440,2024-01-17,8.46,Basic
2700,1841,2024-04-19,10.17,Basic
2701,68,2024-02-12,21.009999999999998,Premium
2702,452,2024-01-04,20.009999999999998,Premium
2703,656,2023-12-14,18.169999999999998,Premium
2704,1809,2024-08-29,11.99,Basic
2705,1388,2024-10-15,20.99,Premium
2706,609,2024-04-11,50.17,Enterprise
2707,91,2024-03-10,10.370000000000001,Basic
2708,1491,2024-07-20,51.760000000000005,Enterprise
2709,313,2024-11-08,21.2,Premium
2710,1766,2024-07-03,11.46,Basic
2711,1939,2024-08-25,48.580000000000005,Enterprise
2712,1923,2024-08-26,9.49,Basic
2713,1278,2023-12-05,20.669999999999998,Premium
2714,1261,2023-12-17,50.53,Enterprise
2715,1799,2024-02-26,18.08,Premium
2716,423,2024-04-30,49.2,Enterprise
2717,317,2023-12-01,51.52,Enterprise
2718,357,2024-11-15,21.32,Premium
2719,419,2024-07-14,18.68,Premium
2720,1100,2024-07-07,8.6,Basic
2721,1624,2024-09-09,21.659999999999997,Premium
2722,394,2024-04-21,51.56,Enterprise
2723,1708,2024-02-13,20.29,Premium
2724,875,2024-03-14,8.0,Basic
2725,161,2024-01-29,48.04,Enterprise
2726,897,2024-01-09,20.65,Premium
2727,755,2023-12-26,8.07,Basic
2728,1997,2024-05-13,19.54,Premium
2729,437,2023-12-10,9.45,Basic
2730,779,2024-11-17,48.300000000000004,Enterprise
2731,1530,2024-04-27,50.9,Enterprise
2732,596,2024-07-27,19.61,Premium
2733,1358,2024-07-21,18.659999999999997,Premium
2734,1258,2024-04-27,19.799999999999997,Premium
2735,1076,2024-07-27,11.19,Basic
2736,1059,2024-10-18,20.63,Premium
2737,943,2024-04-30,50.480000000000004,Enterprise
2738,102,2023-11-27,50.830000000000005,Enterprise
2739,728,2024-05-04,50.330000000000005,Enterprise
2740,827,2024-01-08,21.7,Premium
2741,879,2024-03-11,9.07,Basic
2742,1531,2024-10-23,11.3,Basic
2743,1211,2024-11-21,8.89,Basic
2744,670,2024-06-22,10.52,Basic
2745,768,2024-11-11,18.439999999999998,Premium
2746,972,2024-08-09,10.68,Basic
2747,108,2024-03-31,9.55,Basic
2748,694,2023-12-31,11.45,Basic
2749,1329,2024-10-21,10.200000000000001,Basic
2750,259,2024-09-17,48.95,Enterprise
2751,1333,2024-01-19,8.71,Basic
2752,930,2024-02-27,21.909999999999997,Premium
2753,1087,2023-12-25,8.85,Basic
2754,618,2023-12-05,11.88,Basic
2755,1504,2024-05-25,51.15,Enterprise
2756,1804,2024-06-20,21.419999999999998,Premium
2757,169,2024-05-19,48.64,Enterprise
2758,443,2024-02-07,11.84,Basic
2759,263,2024-09-12,19.58,Premium
2760,847,2024-04-26,18.5,Premium
2761,394,2024-06-14,21.54,Premium
2762,544,2024-02-01,18.119999999999997,Premium
2763,1203,2024-03-18,10.9,Basic
2764,1228,2024-05-20,10.200000000000001,Basic
2765,1141,2024-08-25,51.75,Enterprise
2766,1750,2024-10-07,20.259999999999998,Premium
2767,824,2024-07-26,50.04,Enterprise
2768,353,2024-01-19,21.159999999999997,Premium
2769,1864,2024-05-10,19.169999999999998,Premium
2770,979,2024-05-03,50.910000000000004,Enterprise
2771,377,2024-08-08,51.230000000000004,Enterprise
2772,1696,2024-08-03,21.11,Premium
2773,233,2024-07-08,9.540000000000001,Basic
2774,240,2024-06-02,20.099999999999998,Premium
2775,600,2024-02-28,10.85,Basic
2776,1036,2023-12-11,10.77,Basic
2777,840,2024-03-29,48.510000000000005,Enterprise
2778,717,2023-12-06,10.55,Basic
2779,1106,2024-03-14,11.85,Basic
2780,1896,2024-09-14,48.07,Enterprise
2781,1313,2024-06-22,49.9,Enterprise
2782,1542,2024-04-26,21.34,Premium
2783,1357,2024-08-03,51.830000000000005,Enterprise
2784,298,2024-04-24,10.59,Basic
2785,1740,2024-11-01,8.24,Basic
2786,960,2024-11-18,51.96,Enterprise
2787,588,2024-08-17,8.11,Basic
2788,755,2024-06-23,19.959999999999997,Premium
2789,72,2023-12-03,8.07,Basic
2790,1108,2024-05-16,8.14,Basic
2791,1305,2024-10-26,20.08,Premium
2792,733,2024-06-29,11.780000000000001,Basic
2793,1218,2024-03-08,50.010000000000005,Enterprise
2794,70,2023-12-29,8.82,Basic
2795,192,2024-10-12,51.43,Enterprise
2796,354,2024-02-26,50.730000000000004,Enterprise
2797,1075,2024-03-21,48.190000000000005,Enterprise
2798,421,2024-06-16,19.99,Premium
2799,643,2024-10-23,51.74,Enterprise
2800,954,2024-03-21,49.870000000000005,Enterprise
2801,886,2024-09-03,19.819999999999997,Premium
2802,555,2024-09-16,18.759999999999998,Premium
2803,1581,2023-12-19,48.550000000000004,Enterprise
2804,189,2024-05-10,49.980000000000004,Enterprise
2805,995,2024-03-27,49.49,Enterprise
2806,1290,2024-11-07,9.36,Basic
2807,734,2024-08-25,50.84,Enterprise
2808,868,2024-10-03,51.95,Enterprise
2809,827,2024-09-16,19.529999999999998,Premium
2810,1736,2024-09-08,49.95,Enterprise
2811,1302,2024-08-13,8.97,Basic
2812,1057,2023-12-23,11.35,Basic
2813,1128,2024-04-15,11.18,Basic
2814,749,2024-11-06,48.190000000000005,Enterprise
2815,389,2024-05-08,9.44,Basic
2816,1937,2024-03-07,20.06,Premium
2817,1542,2024-06-16,48.71,Enterprise
2818,716,2024-03-20,48.9,Enterprise
2819,77,2024-05-01,8.97,Basic
2820,1644,2024-10-09,21.63,Premium
2821,1209,2024-08-05,10.77,Basic
2822,1064,2024-09-28,18.779999999999998,Premium
2823,1928,2024-06-04,50.67,Enterprise
2824,1557,2024-10-07,51.53,Enterprise
2825,1546,2023-12-20,8.49,Basic
2826,6,2024-06-14,21.479999999999997,Premium
2827,1387,2024-06-27,19.34,Premium
2828,1937,2024-08-14,8.17,Basic
2829,1507,2024-07-10,8.06,Basic
2830,1160,2024-09-04,11.07,Basic
2831,1617,2024-08-24,8.45,Basic
2832,283,2024-07-23,18.139999999999997,Premium
2833,1371,2024-04-10,18.07,Premium
2834,1934,2024-11-15,18.83,Premium
2835,100,2024-06-29,9.49,Basic
2836,1660,2024-10-06,18.13,Premium
2837,646,2024-06-23,21.529999999999998,Premium
2838,203,2024-02-04,48.67,Enterprise
2839,1533,2024-09-27,18.74,Premium
2840,1941,2024-07-14,48.050000000000004,Enterprise
2841,1561,2024-04-27,11.64,Basic
2842,1368,2024-07-13,20.18,Premium
2843,415,2024-08-02,51.27,Enterprise
2844,1415,2024-03-04,19.2,Premium
2845,1815,2023-12-13,9.77,Basic
2846,376,2024-11-20,50.79,Enterprise
2847,1189,2024-10-25,18.18,Premium
2848,413,2024-02-29,50.61,Enterprise
2849,518,2024-09-25,18.86,Premium
2850,374,2024-11-16,49.370000000000005,Enterprise
2851,441,2024-02-19,20.7,Premium
2852,617,2024-09-10,48.89,Enterprise
2853,958,2024-09-18,8.9,Basic
2854,1532,2024-06-23,50.6,Enterprise
2855,1048,2023-11-23,50.15,Enterprise
2856,1027,2024-06-25,49.190000000000005,Enterprise
2857,63,2023-12-15,21.82,Premium
2858,476,2024-02-08,10.4,Basic
2859,185,2024-09-03,51.89,Enterprise
2860,474,2024-02-03,20.319999999999997,Premium
2861,1711,2024-06-17,49.5,Enterprise
2862,309,2024-07-05,48.190000000000005,Enterprise
2863,629,2024-04-02,48.940000000000005,Enterprise
2864,560,2024-10-22,21.939999999999998,Premium
2865,1442,2024-07-05,51.910000000000004,Enterprise
2866,240,2024-06-19,11.96,Basic
2867,1215,2024-01-21,18.36,Premium
2868,104,2024-08-22,10.67,Basic
2869,635,2024-09-16,19.02,Premium
2870,1257,2024-09-12,8.72,Basic
2871,152,2024-01-18,10.81,Basic
2872,1132,2024-09-28,19.419999999999998,Premium
2873,1841,2023-12-21,21.209999999999997,Premium
2874,1538,2024-04-27,51.95,Enterprise
2875,236,2024-09-27,49.88,Enterprise
2876,1665,2024-01-11,51.800000000000004,Enterprise
2877,78,2024-08-01,51.5,Enterprise
2878,557,2024-11-20,21.68,Premium
2879,1792,2024-01-05,51.24,Enterprise
2880,1608,2024-03-26,51.07,Enterprise
2881,810,2024-05-27,8.790000000000001,Basic
2882,1205,2024-04-30,48.52,Enterprise
2883,21,2024-06-11,9.64,Basic
2884,1055,2024-11-05,19.81,Premium
2885,364,2024-05-01,21.08,Premium
2886,1048,2024-07-17,49.730000000000004,Enterprise
2887,1616,2024-07-30,20.889999999999997,Premium
2888,880,2024-04-20,49.63,Enterprise
2889,1023,2024-04-19,11.5,Basic
2890,1071,2024-02-06,10.75,Basic
2891,77,2024-08-20,50.49,Enterprise
2892,1251,2024-06-14,50.35,Enterprise
2893,181,2024-04-23,18.0,Premium
2894,834,2024-05-03,49.25,Enterprise
2895,1170,2024-09-04,51.11,Enterprise
2896,585,2024-03-04,49.99,Enterprise
2897,1947,2024-03-18,9.41,Basic
2898,478,2024-11-15,18.58,Premium
2899,1146,2023-12-19,48.65,Enterprise
2900,1225,2024-04-01,50.25,Enterprise
2901,1798,2023-11-29,19.15,Premium
2902,381,2024-03-15,50.64,Enterprise
2903,628,2024-01-23,19.65,Premium
2904,1947,2024-03-17,18.43,Premium
2905,392,2024-07-31,19.66,Premium
2906,254,2024-09-14,20.9,Premium
2907,985,2024-10-07,20.59,Premium
2908,1968,2024-10-22,9.25,Basic
2909,1986,2024-03-23,48.82,Enterprise
2910,1075,2024-05-18,20.459999999999997,Premium
2911,1914,2024-08-09,11.8,Basic
2912,1553,2024-01-01,21.09,Premium
2913,70,2024-05-04,9.4,Basic
2914,1901,2024-02-20,10.59,Basic
2915,341,2023-12-15,8.15,Basic
2916,492,2024-03-16,19.9,Premium
2917,784,2024-02-14,49.6,Enterprise
2918,646,2024-07-04,19.38,Premium
2919,244,2024-08-13,50.77,Enterprise
2920,960,2023-12-12,9.39,Basic
2921,1515,2023-12-27,20.24,Premium
2922,839,2024-03-08,18.97,Premium
2923,49,2024-08-19,51.24,Enterprise
2924,57,2024-01-26,50.32,Enterprise
2925,275,2024-07-27,21.04,Premium
2926,1426,2024-01-22,51.45,Enterprise
2927,1816,2024-09-18,8.45,Basic
2928,1551,2024-02-03,20.86,Premium
2929,1036,2024-05-12,8.040000000000001,Basic
2930,1336,2024-06-01,9.34,Basic
2931,709,2024-10-11,8.85,Basic
2932,1986,2024-11-07,8.94,Basic
2933,1312,2024-05-27,21.509999999999998,Premium
2934,1504,2024-09-13,9.85,Basic
2935,1584,2024-09-30,8.3,Basic
2936,448,2024-08-19,8.38,Basic
2937,596,2024-03-12,48.9,Enterprise
2938,124,2024-04-29,18.18,Premium
2939,646,2024-07-09,11.34,Basic
2940,1493,2024-10-20,50.010000000000005,Enterprise
2941,1676,2024-11-09,51.080000000000005,Enterprise
2942,621,2024-06-10,49.84,Enterprise
2943,1892,2024-03-01,19.59,Premium
2944,1898,2024-07-24,11.59,Basic
2945,1833,2024-09-05,48.35,Enterprise
2946,1793,2024-03-04,51.38,Enterprise
2947,1918,2024-03-09,18.49,Premium
2948,375,2024-08-23,11.14,Basic
2949,952,2024-08-20,21.95,Premium
2950,732,2023-11-23,51.5,Enterprise
2951,1616,2024-07-14,49.190000000000005,Enterprise
2952,965,2024-01-07,19.54,Premium
2953,1801,2024-05-09,18.939999999999998,Premium
2954,1842,2024-08-08,50.080000000000005,Enterprise
2955,750,2024-11-11,50.330000000000005,Enterprise
2956,707,2024-07-28,48.04,Enterprise
2957,350,2024-02-20,49.65,Enterprise
2958,1276,2024-07-21,20.049999999999997,Premium
2959,1147,2024-07-30,21.93,Premium
2960,911,2023-11-28,18.22,Premium
2961,671,2024-03-27,50.35,Enterprise
2962,781,2024-03-10,49.09,Enterprise
2963,361,2024-01-13,51.480000000000004,Enterprise
2964,1520,2024-05-12,10.81,Basic
2965,140,2024-03-12,9.81,Basic
2966,47,2024-10-28,19.27,Premium
2967,1731,2024-07-16,21.9,Premium
2968,849,2024-09-07,20.06,Premium
2969,832,2024-06-01,20.16,Premium
2970,963,2024-01-09,21.119999999999997,Premium
2971,395,2024-01-31,20.77,Premium
2972,15,2023-12-08,48.2,Enterprise
2973,1546,2024-08-22,9.370000000000001,Basic
2974,451,2024-05-31,51.230000000000004,Enterprise
2975,880,2024-11-16,18.79,Premium
2976,1958,2024-03-08,10.290000000000001,Basic
2977,1599,2024-01-16,21.61,Premium
2978,1879,2024-05-20,11.24,Basic
2979,1780,2024-11-05,11.92,Basic
2980,692,2024-07-08,20.7,Premium
2981,406,2024-03-02,10.120000000000001,Basic
2982,1879,2024-08-15,8.16,Basic
2983,1647,2024-02-04,21.029999999999998,Premium
2984,1393,2024-04-13,8.67,Basic
2985,1014,2023-12-06,10.870000000000001,Basic
2986,1025,2023-12-10,49.18,Enterprise
2987,33,2024-03-15,11.05,Basic
2988,598,2024-02-24,21.97,Premium
2989,365,2024-06-28,20.04,Premium
2990,519,2024-07-16,21.169999999999998,Premium
2991,1515,2024-08-26,10.02,Basic
2992,46,2023-12-15,20.95,Premium
2993,74,2023-12-21,19.52,Premium
2994,335,2024-01-30,21.5,Premium
2995,232,2024-09-13,48.06,Enterprise
2996,775,2024-02-01,10.41,Basic
2997,621,2024-07-09,10.57,Basic
2998,1485,2024-10-09,20.59,Premium
2999,1684,2024-02-13,11.98,Basic
3000,1152,2023-12-21,50.050000000000004,Enterprise
